"","name","year","nominations","rating","duration","Action","Adventure","Biography","Comedy","Crime","Drama","Musical","Western","Family","Film-Noir","History","Mystery","Romance","Sport","War","director_name","actor_2_name","gross","actor_1_name","actor_3_name","plot_keywords","language","country","budget","Fantasy","Sci.Fi","Thriller","Documentary","Horror","Animation"
"1961","LADDER 49",2004,0,6.5,115,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Jay Russell","Jay Hernandez",74540762,"Billy Burke","Jacinda Barrett","death of husband|fire|firefighter|funeral|main character dies","English","USA",5.5e+07,0,0,1,0,0,0
"1962","ERAGON",2006,0,5.1,104,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Stefen Fangmeier","Ed Speleers",75030163,"Djimon Hounsou","Gary Lewis","dragon|dragon rider|fictional war|sword and fantasy|teenage hero","English","USA",1e+08,1,0,0,0,0,0
"1963","SCREAM 4",2011,0,6.2,111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Wes Craven","Aimee Teegarden",38176892,"Alison Brie","Shenae Grimes-Beech","author|book|deputy|murder|sheriff","English","USA",4e+07,0,0,0,0,1,0
"1964","COLLEGE",2008,0,4.6,94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Deb Hagan","Alona Tal",4693919,"Drake Bell","Haley Bennett","college|face slap|high school|loss of virginity|pierced nipple","English","USA",6500000,0,0,0,0,0,0
"1965","CARS 2",2011,0,6.3,106,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,"John Lasseter","Thomas Kretschmann",191450875,"Joe Mantegna","Eddie Izzard","best friend|car race|conspiracy|gadget car|spy","English","USA",2e+08,0,0,0,0,0,1
"1966","THE JUNGLE BOOK 2",2003,0,5.4,72,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,"Steve Trenbirth","Phil Collins",47887943,"Haley Joel Osment","Tony Jay","dog|jungle|shot gun|tiger|village","English","USA",2e+07,0,0,0,0,0,1
"1967","MULAN",1998,0,7.5,88,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,"Tony Bancroft","Harvey Fierstein",120618403,"Ming-Na Wen","June Foray","based on poem|based on true story|china|one word title|the huns","English","USA",9e+07,1,0,0,0,0,1
"1968","DOA: DEAD OR ALIVE",2006,0,4.8,87,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corey Yuen","Holly Valance",480314,"Steve Howey","Sarah Carter","female fighter|island|martial arts|parachute|tournament","English","USA",2.1e+07,0,0,0,0,0,0
"1969","ENTER THE DANGEROUS MIND",2013,0,5.2,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Youssef Delara","David Bianchi",48468407.5268093,"Noel Gugliemi","Jason Priestley","dubstep|tied feet","English","USA",8e+05,0,0,1,0,0,0
"1970","MR 3000",2004,0,5.5,104,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,"Charles Stone III","Chris Noth",21800302,"Bernie Mac","Paul Sorvino","baseball|baseball movie|cartoon on tv|dodge viper|retirement","English","USA",3e+07,0,0,0,0,0,0
"1971","THE LOST BOYS",1987,0,7.2,97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Joel Schumacher","Jami Gertz",32222567,"Dianne Wiest","Jason Patric","1980s|california|death|small town|vampire","English","USA",39752620.4363876,1,0,0,0,1,0
"1972","TOMBSTONE",1993,0,7.8,134,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"George P. Cosmatos","Dana Delany",56505065,"Michael Biehn","Powers Boothe","cigar smoking|cowboy|duel|outlaw|tombstone arizona","English","USA",2.5e+07,0,0,0,0,0,0
"1973","HACHI: A DOG'S TALE",2009,0,8.1,93,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"Lasse Hallstr?m","Sarah Roemer",48468407.5268093,"Cary-Hiroyuki Tagawa","Joan Allen","dog|human animal relationship|japanese|loyalty|waiting","English","USA",1.6e+07,0,0,0,0,0,0
"1974","WRECK-IT RALPH",2012,0,7.8,101,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,"Rich Moore","Sarah Silverman",189412677,"Jack McBrayer","Joe Lo Truglio","arcade|candy|glitch|king|medal","English","USA",1.65e+08,0,1,0,0,0,1
"1975","EMPLOYEE OF THE MONTH",2006,0,5.5,103,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Greg Coolidge","Danny Woodburn",28435406,"Dane Cook","Jessica Simpson","competition|date|employee|laser in eyes|slacker","English","USA",1.2e+07,0,0,0,0,0,0
"1976","THE HOWLING",1981,0,6.6,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Joe Dante","Robert Picardo",17986000,"Patrick Macnee","Dee Wallace","1980s|forest|lycanthrope|shapeshifting|werewolf transformation","English","USA",1e+06,0,0,0,0,1,0
"1977","MALIBU'S MOST WANTED",2003,0,5.1,86,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"John Whitesell","Regina Hall",34308901,"Greg Grunberg","Blair Underwood","los angeles california|person in car trunk|racial impersonation|south asian|street gang","English","USA",1.6e+07,0,0,0,0,0,0
"1978","UNACCOMPANIED MINORS",2006,0,5.1,90,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,"Paul Feig","Rob Riggle",16647384,"Tyler James Williams","B.J. Novak","airport|black comedy|blizzard|christmas|pennsylvania","English","USA",2.6e+07,0,0,0,0,0,0
"1979","RED TAILS",2012,0,5.9,125,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,"Anthony Hemingway","Nate Parker",49875589,"David Oyelowo","Tristan Mack Wilds","african american|battle|italy|tuskegee airmen|world war two","English","USA",5.8e+07,0,0,0,0,0,0
"1980","DOWN TO YOU",2000,0,4.9,91,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,"Kris Isacsson","Lauren German",20035310,"Rosario Dawson","Shawn Hatosy","artist|cake|college|new york city|student","English","USA",9e+06,0,0,0,0,0,0
"1981","SCHOOL OF ROCK",2003,0,7.1,108,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"Richard Linklater","Sarah Silverman",81257845,"Miranda Cosgrove","Mike White","battle of the bands|rock band|school teacher|substitute teacher|teacher","English","USA",3.5e+07,0,0,0,0,0,0
"1982","HALLOWEEN",1978,0,7.9,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"John Carpenter","Donald Pleasence",4.7e+07,"Jamie Lee Curtis","P.J. Soles","halloween|masked killer|michael myers|slasher|trick or treat","English","USA",3e+05,0,0,1,0,1,0
"1983","FLIGHT OF THE PHOENIX",2004,0,6.1,113,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"John Moore","Tony Curran",21009180,"Dennis Quaid","Miranda Otto","captain|desert|rescue|stranded|survivor","English","USA",4.5e+07,0,0,1,0,0,0
"1984","YOGI BEAR",2010,0,4.6,80,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,"Eric Brevig","Tom Cavanagh",100169068,"Justin Timberlake","Josh Robert Thompson","bear|mayor|park|sabotage|yogi bear","English","USA",8e+07,0,0,0,0,0,1
"1985","THE CALLING",2014,0,5.8,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jason Stone","Ellen Burstyn",48468407.5268093,"Topher Grace","Christopher Heyerdahl","bouquet|house fire|praying|serial killer|tied to a chair","English","USA",39752620.4363876,0,0,1,0,0,0
"1986","LEGALLY BLONDE",2001,0,6.2,96,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Robert Luketic","Raquel Welch",95001351,"Linda Cardellini","Alanna Ubach","blonde|harvard|law|law school|sorority","English","USA",1.8e+07,0,0,0,0,0,0
"1987","DANCE FLICK",2009,0,3.5,88,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"Damien Dante Wayans","Essence Atkins",25615792,"Damon Wayans Jr.","Chris Elliott","african american|dance|overalls|parody|rap","English","USA",2.5e+07,0,0,0,0,0,0
"1988","FLIPPED",2010,0,7.7,90,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,"Rob Reiner","Rebecca De Mornay",1752214,"Madeline Carroll","Aidan Quinn","apology|falling in love|multiple perspectives|narrated by a girl|younger version of character","English","USA",1.4e+07,0,0,0,0,0,0
"1989","FORT MCCOY",2011,0,5.9,100,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,"Kate Connor","Eric Stoltz",73678,"Johnny Pacar","Brendan Fehr","Unknown","English","USA",3e+06,0,0,0,0,0,0
"1990","SCHOOL FOR SCOUNDRELS",2006,0,5.9,108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Todd Phillips","Sarah Silverman",17803796,"Jon Heder","Jacinda Barrett","paintball|paintball gun|pepper spray|tennis|what happened to epilogue","English","USA",2e+07,0,0,0,0,0,0
"1991","ALBERT NOBBS",2011,0,6.7,113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Rodrigo Garc?a","Michael McElhatton",3014541,"Mia Wasikowska","Mark Williams","19th century|hotel|painter|waiter|woman pretending to be a man","English","UK",8e+06,0,0,0,0,0,0
"1992","LITTLE BLACK BOOK",2004,0,5.2,105,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,"Nick Hurran","Kevin Sussman",20422207,"Holly Hunter","Dave Annable","electronic devices|gynecologist|little black book|plan|set up","English","USA",3.5e+07,0,0,0,0,0,0
"1993","CARRIERS",2009,0,6,84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"David Pastor","Kiernan Shipka",90820,"Christopher Meloni","Lou Taylor Pucci","beach|disease|latex gloves|pandemic|virus","English","USA",39752620.4363876,0,1,1,0,1,0
"1994","WITHOUT LIMITS",1998,0,7.2,117,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,"Robert Towne","Monica Potter",777423,"Billy Burke","Billy Crudup","car crash|coach|death|oregon|university of oregon","English","USA",2.5e+07,0,0,0,0,0,0
"1995","GONE GIRL",2014,0,8.1,149,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,"David Fincher","Sela Ward",167735396,"Patrick Fugit","Emily Ratajkowski","based on novel|disappearance|missing person|missing wife|murder suspect","English","USA",6.1e+07,0,0,1,0,0,0
"1996","THE POSTMAN",1997,0,6,177,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Kevin Costner","Brian Anthony Wilson",17593391,"Olivia Williams","Larenz Tate","drifter|escape|hope|postman|usa","English","USA",8e+07,0,1,0,0,0,0
"1997","THE LOSS OF SEXUAL INNOCENCE",1999,0,5.4,106,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Mike Figgis","Saffron Burrows",399793,"Kelly Macdonald","Julian Sands","1950s|italian|murder|tunisia|vomiting","English","USA",4e+06,0,0,0,0,0,0
"1998","STARGATE: THE ARK OF TRUTH",2008,0,7.4,97,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Robert C. Cooper","Christopher Judge",48468407.5268093,"Ben Browder","Julian Sands","2000s|evil god|space opera|stargate|wormhole","English","USA",39752620.4363876,1,1,0,0,0,0
"1999","RADIO FLYER",1992,0,6.9,114,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Richard Donner","Thomas Ian Nicholas",4651977,"Adam Baldwin","John Heard","father son relationship|physical abuse|radio flyer|stepfather|stepfather stepson relationship","English","USA",3.5e+07,0,0,0,0,0,0
"2000","SLOW BURN",2005,0,5.9,93,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"Wayne Beach","LL Cool J",1181197,"Mekhi Phifer","Fisher Stevens","district attorney|interview|murder|prosecutor|reporter","English","USA",15500000,0,0,1,0,0,0
"2001","THE DEEP END OF THE OCEAN",1999,0,6.3,106,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Ulu Grosbard","Treat Williams",13376506,"Alexa PenaVega","Jonathan Jackson","basketball|boy|italian|kidnapping a child|reunion","English","USA",4e+07,0,0,0,0,0,0
"2002","ALIENS VS. PREDATOR: REQUIEM",2007,0,4.7,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Colin Strause","Johnny Lewis",41797066,"Sam Trammell","Ian Whyte","alien|escape|hunting|hybrid|predator","English","USA",4e+07,0,1,1,0,1,0
"2003","SEX DRIVE",2008,0,6.5,129,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,"Sean Anders","Michael Cudlitz",8396942,"Katrina Bowden","Alice Greczyn","amish|friend|friendship|high school|virgin","English","USA",1.9e+07,0,0,0,0,0,0
"2005","BURLESQUE",2010,0,6.4,119,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,"Steve Antin","Peter Gallagher",39440655,"Eric Dane","David Walton","burlesque|dancer|iowa|small town girl|stage","English","USA",5.5e+07,0,0,0,0,0,0
"2006","SPY KIDS: ALL THE TIME IN THE WORLD IN 4D",2011,0,3.6,89,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,"Robert Rodriguez","Joel McHale",38536376,"Alexa PenaVega","Daryl Sabara","2010s|3 dimensional|breath holding contest|child spy|spy","English","USA",2.7e+07,0,1,0,0,0,0
"2007","THE MAJESTIC",2001,0,6.9,152,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"Frank Darabont","Hal Holbrook",27796042,"Martin Landau","Jeffrey DeMunn","amnesia|california|communist|small town|writer","English","USA",7.2e+07,0,0,0,0,0,0
"2008","DYSFUNCTIONAL FRIENDS",2012,0,5.4,111,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Corey Grant","Essence Atkins",48468407.5268093,"Christian Keyes","Tatyana Ali","ex boyfriend ex girlfriend relationship|gossip|inheritance|mansion|reference to howard university","English","USA",1800000,0,0,0,0,0,0
"2009","MISS CONGENIALITY 2: ARMED AND FABULOUS",2005,0,5,115,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"John Pasquin","Diedrich Bader",48472213,"Eileen Brennan","Treat Williams","bodyguard|fbi|fbi agent|female protagonist|undercover","English","USA",4.5e+07,0,0,0,0,0,0
"2010","BULLETS OVER BROADWAY",1994,0,7.5,98,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Woody Allen","Chazz Palminteri",13383737,"Jim Broadbent","Dianne Wiest","actress|bodyguard|new york city|play|playwright","English","USA",2e+07,0,0,0,0,0,0
"2011","MADE OF HONOR",2008,0,5.8,101,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Paul Weiland","Beau Garrett",46012734,"Busy Philipps","Kevin Sussman","friend|love|maid|maid of honor|marriage","English","USA",4e+07,0,0,0,0,0,0
"2012","PRACTICAL MAGIC",1998,0,6.1,104,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,"Griffin Dunne","Dianne Wiest",46611204,"Goran Visnjic","Stockard Channing","curse|death|island|love|magic","English","USA",4.8e+07,1,0,0,0,0,0
"2013","EPIC MOVIE",2007,0,2.3,93,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Jason Friedberg","Carmen Electra",39737645,"David Carradine","Fred Willard","chocolate|chocolate factory|factory|orphan|student","English","USA",2e+07,0,0,0,0,0,0
"2014","OUT COLD",2001,0,6.3,89,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"Brendan Malloy","Jason London",13903262,"Lee Majors","Thomas Lennon","alaska|mountain|ski resort|snowboard|snowboarding","English","USA",1.1e+07,0,0,0,0,0,0
"2015","BUT I'M A CHEERLEADER",1999,0,6.6,85,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Jamie Babbit","Clea DuVall",2199853,"Natasha Lyonne","Eddie Cibrian","cheerleader|gay|homosexual|lesbian|lesbian relationship","English","USA",1200000,0,0,0,0,0,0
"2016","YOU CAN COUNT ON ME",2000,0,7.7,111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Kenneth Lonergan","Rory Culkin",9180275,"Matthew Broderick","Gaby Hoffmann","bank|car accident|cheating husband|new york|single mother","English","USA",1200000,0,0,0,0,0,0
"2017","LEGEND OF THE GUARDIANS: THE OWLS OF GA'HOOLE",2010,0,7,101,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Zack Snyder","Richard Roxburgh",55673333,"Abbie Cornish","Anthony LaPaglia","barn owl|escape|owl|ruler|soldier","English","USA",8e+07,1,0,0,0,0,1
"2018","THE PURSUIT OF D.B. COOPER",1981,0,5.7,100,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Roger Spottiswoode","Treat Williams",48468407.5268093,"Robert Duvall","Paul Gleason","escape|jumping from an airplane|money|parachute|ransom","English","USA",1.2e+07,0,0,1,0,0,0
"2019","AIR BUD",1997,0,5.1,98,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,"Charles Martin Smith","Bill Cobbs",24629916,"Kevin Zegers","Michael Jeter","basketball|boy|dog|dog movie|golden retriever","English","USA",3e+06,0,0,0,0,0,0
"2020","BLACK HAWK DOWN",2001,0,7.7,152,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,"Ridley Scott","Sam Shepard",108638745,"Ioan Gruffudd","Ewen Bremner","army|helicopter|somali|somalia|warlord","English","USA",9.2e+07,0,0,0,0,0,0
"2021","THE PERFECT GAME",2009,0,7,118,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,"William Dear","Cheech Marin",1089445,"Clifton Collins Jr.","Bruce McGill","baseball movie|little league|little league baseball|mexico|three word title","English","Canada",12500000,0,0,0,0,0,0
"2022","BAMBOOZLED",2000,0,6.5,135,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"Spike Lee","Michael Rapaport",2185266,"Gillian White","Jada Pinkett Smith","actor|minstrel show|protest|success|writer","English","USA",1e+07,0,0,0,0,0,0
"2023","W.",2008,0,6.4,129,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,"Oliver Stone","Scott Glenn",25517500,"Toby Jones","Bruce McGill","bible|cabinet meeting|dog|drinking|family relationships","English","USA",25100000,0,0,0,0,0,0
"2024","WAYNE'S WORLD",1992,0,7,94,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"Penelope Spheeris","Lara Flynn Boyle",121697350,"Tia Carrere","Kurt Fuller","basement|lead actor's first film|long hair|public access|title directed by female","English","USA",2e+07,0,0,0,0,0,0
"2025","FEARDOTCOM",2002,0,3.3,101,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"William Malone","Jeffrey Combs",13208023,"Natascha McElhone","Udo Kier","bondage gear|bound and gagged|hung by one's wrists|tied to a chair|tied to a table","English","UK",4.2e+07,0,0,1,0,1,0
"2026","CAN'T HARDLY WAIT",1998,0,6.5,100,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Harry Elfont","Lauren Ambrose",25339117,"Ethan Embry","Charlie Korsmo","graduation|high school|letter|nerd|party","English","USA",1e+07,0,0,0,0,0,0
"2027","MONTE CARLO",2011,0,5.8,109,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,"Thomas Bezucha","Luke Bracey",23179303,"Leighton Meester","Brett Cullen","cell phone|hotel|misunderstanding|monte carlo|young woman","English","Hungary",2e+07,0,0,0,0,0,0
"2028","DEAD MAN DOWN",2013,0,6.5,118,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Niels Arden Oplev","Isabelle Huppert",10880926,"Dominic Cooper","James Biberi","crime lord|dead body|dead body in a freezer|new york city|truck explosion","English","USA",3e+07,0,0,1,0,0,0
"2029","SWEET HOME ALABAMA",2002,0,6.1,108,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Andy Tennant","Mary Lynn Rajskub",127214072,"Ethan Embry","Courtney Gains","alabama|divorce|divorce papers|husband wife relationship|new york city","English","USA",3.8e+07,0,0,0,0,0,0
"2031","PREDATORS",2010,0,6.4,107,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nimr?d Antal","Alice Braga",52000688,"Topher Grace","Derek Mears","kicked in the face|martial arts|punched in the face|strong female character|woman punching a man","English","USA",4e+07,0,1,1,0,0,0
"2032","THE GLASS HOUSE",2001,0,5.8,106,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,"Daniel Sackheim","Bruce Dern",17951431,"Chris Noth","Trevor Morgan","car|car accident|death|friend|glass","English","USA",3e+07,0,0,1,0,0,0
"2033","GODS AND MONSTERS",1998,0,7.5,105,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"Bill Condon","Lynn Redgrave",6390032,"Brendan Fraser","Kevin J. O'Connor","friendship|gardener|gay interest|homosexual|memory","English","USA",3500000,0,0,0,0,0,0
"2034","RADIO",2003,0,6.9,109,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,"Michael Tollin","Riley Smith",52277485,"Alfre Woodard","Debra Winger","coach|football|football coach|high school|radio","English","USA",3.5e+07,0,0,0,0,0,0
"2035","THE X FILES",1998,0,7,121,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"Rob Bowman","Mitch Pileggi",83892374,"Martin Landau","Jeffrey DeMunn","agent|alien|bomb|fbi|government","English","USA",6.6e+07,0,1,1,0,0,0
"2036","SWINGERS",1996,0,7.4,96,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Doug Liman","Alex D?sert",4505922,"Jon Favreau","Blake Lindsley","actor|black panties|cult film|friend|upskirt","English","USA",2e+05,0,0,0,0,0,0
"2037","ALIENS",1986,0,8.4,154,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"James Cameron","Carrie Henn",85200000,"Michael Biehn","Jenette Goldstein","alien|human versus alien|monster|rescue mission|space marine","English","USA",18500000,0,1,0,0,0,0
"2038","PREDATOR",1987,0,7.8,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"John McTiernan","Bill Duke",59735548,"Shane Black","Carl Weathers","box office hit|commando|death of friend|jungle|severed arm","English","USA",1.5e+07,0,1,0,0,1,0
"2039","MEGIDDO: THE OMEGA CODE 2",2001,0,4.1,104,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brian Trenchard-Smith","Udo Kier",5974653,"Michael Biehn","Franco Nero","armageddon|battle|end times|reference to satan|sequel","English","USA",2.2e+07,1,1,1,0,0,0
"2040","STRANGE WILDERNESS",2008,0,5.3,87,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Fred Wolf","Ashley Scott",6563357,"Kevin Alejandro","Jeff Garlin","bigfoot|critically bashed|ecuador|friend|tv show","English","USA",2e+07,0,0,0,0,0,0
"2041","MANDERLAY",2005,0,7.4,139,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Lars von Trier","Jeremy Davies",74205,"Bryce Dallas Howard","Jean-Marc Barr","cotton|female frontal nudity|flogging|gangster|slavery","English","Denmark",14200000,0,0,0,0,0,0
"2042","THE ILLUSIONIST",2006,0,7.6,110,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,"Neil Burger","Eddie Marsan",39825798,"Rufus Sewell","Jake Wood","duchess|illusionist|magician|prince|supernatural power","English","USA",1.6e+07,0,0,1,0,0,0
"2043","COUNTRY STRONG",2010,0,6.3,117,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Shana Feste","Cinda McCain",20218921,"Leighton Meester","Tim McGraw","country music|panties|pink panties|relapse|songwriter","English","Official site",1.5e+07,0,0,0,0,0,0
"2044","AN EDUCATION",2009,0,7.3,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Lone Scherfig","Olivia Williams",12574715,"Dominic Cooper","Ellie Kendrick","1960s|age difference|france|loss of virginity|oxford","English","UK",4500000,0,0,0,0,0,0
"2045","SEE SPOT RUN",2001,0,5.4,94,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,"John Whitesell","Angus T. Jones",33357476,"Leslie Bibb","Paul Sorvino","boy|fbi|mailman|van|witness protection","English","USA",3.5e+07,0,0,0,0,0,0
"2046","MINDHUNTERS",2004,0,6.4,101,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"Renny Harlin","Clifton Collins Jr.",4476235,"LL Cool J","Eion Bailey","fbi|group|island|serial killer|training","English","USA",2.7e+07,0,0,1,0,1,0
"2047","THE BRASS TEAPOT",2012,0,6.4,101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Ramaa Mosley","Michael Angarano",6643,"Jack McBrayer","Alia Shawkat","mini dress|mini skirt|money|voyeur|voyeurism","English","USA",9e+05,1,0,1,0,0,0
"2048","102 DALMATIANS",2000,0,4.8,100,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,"Kevin Lima","Eric Idle",66941559,"Ioan Gruffudd","Jim Carter","dog|parole|parole officer|prison|puppy","English","USA",8.5e+07,0,0,0,0,0,0
"2049","CATS & DOGS",2001,0,5.2,87,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"Lawrence Guterman","Elizabeth Perkins",93375151,"Carol Ann Susi","Miriam Margolyes","cartoon on tv|cat|dog|scientist|secret agent","English","USA",6e+07,1,0,0,0,0,0
"2050","SERVING SARA",2002,0,5.3,99,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Reginald Hudlin","Jerry Stiller",16930185,"Matthew Perry","Vincent Pastore","divorce|divorce papers|new york|process server|texas","English","Germany",2.9e+07,0,0,0,0,0,0
"2051","REPO! THE GENETIC OPERA",2008,0,6.7,150,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Darren Lynn Bousman","Paris Hilton",140244,"Alexa PenaVega","Paul Sorvino","future|murder|opera|repossession|surgery","English","USA",8500000,0,1,0,0,1,0
"2052","DOCTOR DOLITTLE",1998,0,5.3,85,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"Betty Thomas","Raven-Symon?",144156464,"Oliver Platt","Peter Boyle","box office hit|doctor|dog|first part|tiger","English","USA",71500000,1,0,0,0,0,0
"2053","WANDERLUST",2012,0,5.6,98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"David Wain","Lauren Ambrose",17225675,"Justin Theroux","Joe Lo Truglio","childbirth|female frontal nudity|nude protest|nudist|skinny dipping","English","USA",39752620.4363876,0,0,0,0,0,0
"2054","HOW THE GRINCH STOLE CHRISTMAS",2000,0,6,110,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"Ron Howard","T.J. Thyne",260031035,"Clint Howard","Molly Shannon","box office hit|christmas|materialism|public humiliation|snowflake","English","USA",1.23e+08,1,0,0,0,0,0
"2055","HOTEL RWANDA",2004,0,8.1,121,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,"Terry George","Sophie Okonedo",23472900,"Don Cheadle","Hakeem Kae-Kazim","atrocity|central africa|ethnic warfare|united nations peace keeping force|united nations soldier","English","UK",17500000,0,0,0,0,0,0
"2057","SAW II",2005,0,6.6,95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Darren Lynn Bousman","Tony Nappo",87025093,"Emmanuelle Vaugier","Shawnee Smith","death|detective|nerve gas|serial killer|trap","English","USA",4e+06,0,0,0,0,1,0
"2058","EXTREME OPS",2002,0,4.5,93,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Christian Duguay","Bridgette Wilson-Sampras",4835968,"Rufus Sewell","Rupert Graves","commercial|extreme sports|mountain|serbian|terrorist","English","UK",4e+07,0,0,1,0,0,0
"2059","BEVERLY HILLS COP II",1987,0,6.4,100,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Tony Scott","Judge Reinhold",153665036,"Dean Stockwell","Ronny Cox","detective|police|police chief|robbery|tall woman","English","USA",2.8e+07,0,0,1,0,0,0
